order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1038433,1453,prior,12,0,22,5
718091,1453,prior,13,0,14,7
2115792,1453,prior,14,2,8,9
1082132,1453,prior,15,0,18,5
2534805,1453,test,16,0,19,0
3393792,1454,prior,1,4,15,
323899,1454,prior,2,4,17,30
2236753,1454,prior,3,0,17,10
2585745,1454,prior,4,6,14,27
2388238,1454,prior,5,2,18,30
3032714,1454,prior,6,4,11,9
1369839,1454,prior,7,0,11,3
800845,1454,prior,8,5,17,5
2528896,1454,prior,9,4,11,6
2933241,1454,prior,10,4,8,7
1395832,1454,prior,11,5,9,8
1350079,1454,prior,12,1,13,3
2377238,1454,prior,13,3,18,16
2065883,1454,prior,14,4,9,8
1913170,1454,prior,15,4,7,7
1558635,1454,prior,16,5,18,8
2533700,1454,prior,17,4,7,6
3097242,1454,prior,18,6,14,9
609932,1454,prior,19,0,16,15
86142,1454,prior,20,5,12,5
284019,1454,prior,21,4,11,6
263089,1454,test,22,1,18,30
82904,1455,prior,1,6,20,
759877,1455,prior,2,5,22,6
3067643,1455,prior,3,0,15,30
1930663,1455,prior,4,0,14,30
1920201,1455,prior,5,1,14,15
3332939,1455,prior,6,2,13,8
1635309,1455,test,7,1,18,30
2161535,1456,prior,1,0,8,
2149755,1456,prior,2,0,20,14
1055031,1456,prior,3,1,19,30
597318,1456,prior,4,0,15,6
2418539,1456,prior,5,0,17,7
3353749,1456,prior,6,0,12,14
3164989,1456,prior,7,0,16,30
1528324,1456,prior,8,2,7,23
1174446,1456,prior,9,2,19,7
1070721,1456,prior,10,0,19,12
2073821,1456,prior,11,5,18,12
2745986,1456,prior,12,4,9,20
3004965,1456,prior,13,6,10,9
2257262,1456,prior,14,0,13,8
447970,1456,train,15,2,19,30
391834,1457,prior,1,0,11,
3238810,1457,prior,2,6,15,30
316576,1457,prior,3,1,7,16
1911228,1457,prior,4,4,15,30
2349844,1457,prior,5,3,13,6
2238254,1457,prior,6,6,10,10
1100153,1457,prior,7,5,15,30
3069390,1457,train,8,1,11,30
3104385,1458,prior,1,2,14,
3146591,1458,prior,2,2,15,30
985633,1458,prior,3,6,9,30
2921934,1458,prior,4,1,16,9
2621116,1458,prior,5,2,18,30
327073,1458,prior,6,5,0,3
3343542,1458,train,7,5,8,0
2413413,1459,prior,1,3,7,
2905136,1459,prior,2,3,10,30
2806029,1459,prior,3,4,15,22
2790671,1459,prior,4,2,11,12
1742121,1459,train,5,0,14,5
2548647,1460,prior,1,1,15,
1551146,1460,prior,2,0,17,27
1711214,1460,prior,3,1,19,15
3358926,1460,test,4,2,13,30
1132248,1461,prior,1,1,10,
191044,1461,prior,2,2,10,22
3153713,1461,prior,3,0,9,12
939945,1461,prior,4,5,12,30
404188,1461,prior,5,6,15,29
2165482,1461,prior,6,6,10,7
946388,1461,prior,7,3,14,25
3046469,1461,prior,8,2,12,6
1666056,1461,prior,9,1,9,27
3081248,1461,prior,10,1,16,7
3034827,1461,prior,11,2,8,15
633520,1461,train,12,1,10,20
974335,1462,prior,1,5,18,
64334,1462,prior,2,0,12,23
1474799,1462,prior,3,4,19,30
755405,1462,prior,4,0,20,10
605667,1462,train,5,6,20,20
1592748,1463,prior,1,6,17,
426142,1463,prior,2,0,19,8
3166523,1463,prior,3,3,10,30
1301805,1463,prior,4,6,11,24
981271,1463,prior,5,0,10,8
1619722,1463,prior,6,1,11,30
1200207,1463,test,7,2,17,8
2386490,1464,prior,1,1,11,
1612782,1464,prior,2,2,14,1
2407824,1464,prior,3,5,14,10
2984192,1464,prior,4,1,0,24
2876910,1464,prior,5,0,14,13
1475483,1464,prior,6,1,13,30
2347796,1464,prior,7,0,23,13
1290531,1464,prior,8,6,9,6
736146,1464,prior,9,0,15,1
1657150,1464,prior,10,5,17,5
2647320,1464,prior,11,5,12,14
518642,1464,prior,12,0,16,2
2183261,1464,prior,13,6,18,6
1714457,1464,prior,14,5,17,30
1568321,1464,prior,15,5,11,7
1425682,1464,prior,16,5,9,30
233795,1464,test,17,2,22,11
3316129,1465,prior,1,0,11,
191166,1465,prior,2,2,19,23
1558404,1465,prior,3,1,10,13
2727200,1465,train,4,2,13,30
1862691,1466,prior,1,5,2,
1847256,1466,prior,2,5,13,7
977453,1466,prior,3,5,14,7
2536737,1466,prior,4,3,14,12
2445086,1466,prior,5,0,17,30
1179632,1466,prior,6,0,8,30
812234,1466,prior,7,3,11,3
2406385,1466,prior,8,1,15,30
406367,1466,prior,9,5,12,30
3313331,1466,prior,10,6,18,1
2107372,1466,prior,11,5,15,13
2314948,1466,prior,12,3,2,26
1438717,1466,prior,13,3,16,0
1129033,1466,prior,14,5,8,9
2969209,1466,prior,15,6,9,30
2673968,1466,prior,16,6,20,7
2377740,1466,prior,17,1,17,9
2431218,1466,train,18,2,18,1
2462668,1467,prior,1,2,21,
3121013,1467,prior,2,0,9,5
1676808,1467,prior,3,4,18,18
1991384,1467,test,4,0,14,30
3144300,1468,prior,1,4,15,
260547,1468,prior,2,5,18,15
1905019,1468,prior,3,1,18,3
3014999,1468,prior,4,3,18,9
2177388,1468,prior,5,0,11,11
634358,1468,prior,6,0,18,30
36883,1468,prior,7,1,18,30
2724741,1468,prior,8,0,12,20
98665,1468,prior,9,2,18,23
304803,1468,train,10,2,19,14
2100512,1469,prior,1,6,21,
3241744,1469,prior,2,3,22,4
92899,1469,prior,3,4,13,8
491363,1469,test,4,6,13,9
2870784,1470,prior,1,4,22,
568243,1470,prior,2,1,10,11
981673,1470,prior,3,6,16,5
141331,1470,prior,4,4,22,12
2178914,1470,prior,5,1,18,4
1286554,1470,prior,6,6,14,19
826949,1470,prior,7,3,18,30
484688,1470,train,8,2,19,6
2658831,1471,prior,1,5,22,
786020,1471,prior,2,1,9,3
1896118,1471,prior,3,0,13,6
628742,1471,prior,4,3,18,17
712585,1471,test,5,4,0,8
1864661,1472,prior,1,3,7,
2724238,1472,prior,2,0,19,30
1176459,1472,prior,3,0,21,7
3369593,1472,train,4,4,8,30
2427543,1473,prior,1,1,19,
1767278,1473,prior,2,0,9,6
2898421,1473,prior,3,0,17,7
985363,1473,prior,4,5,18,5
2049075,1473,prior,5,3,21,5
1143212,1473,prior,6,5,11,30
2898013,1473,prior,7,0,16,9
1804507,1473,prior,8,6,18,6
2456850,1473,prior,9,2,15,10
1172668,1473,prior,10,6,14,11
1277935,1473,prior,11,3,16,4
1888331,1473,prior,12,6,11,17
2278643,1473,prior,13,6,12,7
285526,1473,prior,14,1,17,16
1632922,1473,prior,15,0,11,13
1489668,1473,prior,16,5,12,12
2059438,1473,prior,17,3,19,12
3213736,1473,prior,18,6,2,10
1979553,1473,prior,19,2,18,3
1633094,1473,prior,20,6,13,4
1683865,1473,prior,21,1,10,23
3225231,1473,prior,22,0,14,6
85403,1473,prior,23,5,11,19
1973750,1473,prior,24,6,9,15
2785718,1473,prior,25,3,16,25
2968517,1473,prior,26,4,16,8
335576,1473,prior,27,2,13,19
2488453,1473,prior,28,4,16,9
3270631,1473,prior,29,4,13,14
1592371,1473,prior,30,5,17,15
747352,1473,test,31,0,14,16
2934662,1474,prior,1,0,12,
980753,1474,prior,2,5,18,30
3294509,1474,prior,3,5,8,14
75468,1474,prior,4,0,12,16
2564174,1474,prior,5,5,10,30
1732792,1474,prior,6,6,18,30
2861813,1474,prior,7,5,9,27
1116078,1474,prior,8,6,12,15
481964,1474,train,9,6,9,7
1711484,1475,prior,1,4,21,
1753557,1475,prior,2,1,20,25
2886326,1475,prior,3,2,20,29
2733219,1475,prior,4,3,6,30
1744340,1475,prior,5,4,21,30
2378664,1475,prior,6,1,8,30
1397742,1475,prior,7,1,8,21
89758,1475,prior,8,0,20,20
1801417,1475,train,9,4,8,30
3011340,1476,prior,1,1,19,
258794,1476,prior,2,6,13,12
1712096,1476,prior,3,2,19,10
1532660,1476,prior,4,5,10,10
3065271,1476,prior,5,2,20,18
1716027,1476,prior,6,2,17,7
2536295,1476,prior,7,1,20,6
3383484,1476,prior,8,0,19,6
1611619,1476,prior,9,0,14,14
2245056,1476,prior,10,0,20,7
1007102,1476,prior,11,1,18,15
1256548,1476,prior,12,1,18,14
2427188,1476,prior,13,6,20,12
2284422,1476,prior,14,0,13,8
1340178,1476,prior,15,0,12,7
1814488,1476,prior,16,6,14,13
952372,1476,prior,17,1,7,2
3099979,1476,prior,18,0,15,6
3041125,1476,prior,19,1,17,8
2438847,1476,prior,20,6,17,5
3195764,1476,prior,21,1,19,9
631917,1476,prior,22,0,8,6
1549331,1476,train,23,0,8,7
2962435,1477,prior,1,1,7,
1370171,1477,prior,2,0,17,30
832210,1477,prior,3,3,10,10
953724,1477,prior,4,4,14,8
2187715,1477,prior,5,6,14,9
2485379,1477,prior,6,0,12,8
2037194,1477,prior,7,0,12,7
1895198,1477,prior,8,1,14,8
2696713,1477,prior,9,6,17,5
617388,1477,prior,10,5,9,20
2938624,1477,prior,11,0,7,9
2670443,1477,prior,12,3,17,30
516388,1477,prior,13,5,21,2
1148128,1477,prior,14,0,17,9
3029431,1477,prior,15,0,11,21
2274909,1477,prior,16,2,12,9
2911451,1477,prior,17,3,20,8
180191,1477,prior,18,5,16,23
2321582,1477,prior,19,3,15,19
108525,1477,train,20,6,16,10
1710084,1478,prior,1,0,20,
1331276,1478,prior,2,5,9,19
1554100,1478,prior,3,5,8,7
2683549,1478,prior,4,1,9,24
2194560,1478,prior,5,2,14,29
334577,1478,prior,6,2,8,28
2038296,1478,prior,7,1,15,20
1988853,1478,prior,8,1,14,7
239611,1478,prior,9,2,9,29
506473,1478,prior,10,0,12,30
2583273,1478,prior,11,6,8,30
765035,1478,prior,12,1,9,30
1015670,1478,train,13,1,9,30
3382540,1479,prior,1,4,10,
1639824,1479,prior,2,3,9,6
1899875,1479,prior,3,2,8,6
302847,1479,prior,4,6,9,25
1762584,1479,prior,5,1,19,2
1740321,1479,prior,6,4,8,30
2570769,1479,prior,7,3,16,6
191697,1479,prior,8,4,18,8
773211,1479,prior,9,0,18,3
269417,1479,prior,10,3,10,10
712772,1479,prior,11,2,15,13
1414185,1479,prior,12,5,14,10
3034555,1479,prior,13,3,17,5
2317128,1479,prior,14,2,14,6
2107245,1479,prior,15,2,15,14
1715098,1479,prior,16,1,18,27
1518479,1479,prior,17,5,11,4
3219003,1479,prior,18,2,9,30
1514549,1479,prior,19,5,12,17
2817310,1479,prior,20,2,19,4
474243,1479,prior,21,1,9,30
1677999,1479,train,22,0,12,20
366413,1480,prior,1,3,11,
319475,1480,prior,2,2,12,6
3277795,1480,prior,3,4,12,9
2900357,1480,prior,4,3,11,6
3124176,1480,prior,5,3,10,7
239819,1480,prior,6,2,11,6
3356003,1480,prior,7,2,11,7
2654683,1480,prior,8,2,10,7
2302341,1480,prior,9,1,13,13
361633,1480,prior,10,3,9,9
1702307,1480,prior,11,4,10,8
1075709,1480,prior,12,3,11,6
697659,1480,prior,13,3,11,7
832246,1480,prior,14,3,11,7
982651,1480,prior,15,4,11,8
194732,1480,prior,16,4,11,7
3343666,1480,prior,17,4,9,7
1166583,1480,prior,18,4,12,7
1319228,1480,prior,19,4,10,14
2087211,1480,prior,20,4,11,7
1310144,1480,prior,21,3,11,6
376008,1480,prior,22,3,12,7
1836842,1480,prior,23,5,16,9
867136,1480,prior,24,1,12,3
3093333,1480,prior,25,2,11,8
3344279,1480,prior,26,3,11,8
3151664,1480,prior,27,3,12,7
3321495,1480,prior,28,2,12,6
1382923,1480,prior,29,3,13,15
824866,1480,prior,30,1,14,5
2644836,1480,prior,31,4,10,10
172806,1480,prior,32,4,14,21
1046454,1480,prior,33,2,14,12
2841982,1480,prior,34,2,12,14
3048429,1480,prior,35,3,11,8
497193,1480,prior,36,3,13,7
3091917,1480,prior,37,4,14,8
1727826,1480,prior,38,4,13,7
2694698,1480,prior,39,2,12,12
574683,1480,prior,40,1,13,6
2198679,1480,prior,41,2,9,8
520270,1480,prior,42,3,13,8
2431163,1480,prior,43,2,11,13
2785463,1480,test,44,4,13,9
1218986,1481,prior,1,1,10,
1936640,1481,prior,2,3,18,2
1120392,1481,prior,3,1,10,5
1738619,1481,prior,4,2,9,1
2009523,1481,prior,5,6,6,4
1523589,1481,prior,6,3,17,4
645734,1481,prior,7,5,12,2
2966917,1481,prior,8,0,16,2
3274192,1481,prior,9,2,13,2
2097188,1481,prior,10,4,22,2
417346,1481,prior,11,6,16,2
2277782,1481,prior,12,1,15,2
1308267,1481,prior,13,3,16,2
2261364,1481,prior,14,1,18,5
3202796,1481,train,15,3,9,2
2536642,1482,prior,1,6,17,
2724328,1482,prior,2,5,19,13
1632338,1482,prior,3,6,9,15
858616,1482,prior,4,4,11,30
1075674,1482,prior,5,5,14,8
2724681,1482,prior,6,1,17,17
589254,1482,prior,7,0,11,6
1689728,1482,prior,8,0,10,28
3277383,1482,prior,9,6,11,30
1135776,1482,prior,10,6,8,30
159198,1482,prior,11,5,13,13
1510320,1482,prior,12,2,18,18
2990359,1482,prior,13,5,7,24
269244,1482,train,14,6,13,8
285404,1483,prior,1,1,13,
1807950,1483,prior,2,2,11,15
996316,1483,prior,3,3,10,22
1156618,1483,prior,4,4,7,15
1496167,1483,prior,5,3,12,27
1397644,1483,prior,6,6,10,24
3223350,1483,prior,7,3,9,11
623042,1483,prior,8,3,19,14
2468325,1483,prior,9,1,8,12
1245011,1483,prior,10,0,8,13
1290266,1483,prior,11,6,10,20
1016270,1483,prior,12,6,9,14
596845,1483,prior,13,3,19,11
3080554,1483,prior,14,1,9,5
3267393,1483,prior,15,2,17,8
2065869,1483,prior,16,2,7,21
1862940,1483,prior,17,3,8,8
1158095,1483,prior,18,2,6,13
1306129,1483,prior,19,3,7,8
2036409,1483,prior,20,0,9,11
1903151,1483,prior,21,1,12,8
154388,1483,prior,22,2,13,15
2883467,1483,prior,23,1,21,13
1571086,1483,prior,24,3,12,9
45221,1483,prior,25,3,8,21
1090155,1483,train,26,2,10,27
618114,1484,prior,1,2,19,
2192068,1484,prior,2,1,8,13
1751603,1484,prior,3,2,9,30
1935209,1484,prior,4,0,11,5
1705833,1484,prior,5,0,18,7
356669,1484,prior,6,2,19,30
1397672,1484,prior,7,0,13,5
1711532,1484,prior,8,2,13,9
58672,1484,prior,9,0,13,19
2541383,1484,prior,10,0,11,21
677556,1484,prior,11,0,16,14
532519,1484,prior,12,0,14,14
953439,1484,prior,13,0,15,7
2302643,1484,prior,14,3,13,24
2651569,1484,prior,15,0,9,25
1871797,1484,prior,16,3,12,10
1696698,1484,prior,17,2,7,6
977074,1484,prior,18,0,12,12
2395478,1484,train,19,0,15,14
1809743,1485,prior,1,0,19,
1396295,1485,prior,2,2,18,23
1826377,1485,prior,3,2,19,28
1516308,1485,test,4,3,17,30
1867352,1486,prior,1,0,14,
2344130,1486,prior,2,0,18,7
1773108,1486,prior,3,0,15,7
562226,1486,prior,4,0,14,14
456201,1486,prior,5,6,17,6
2971729,1486,prior,6,0,15,15
1727618,1486,prior,7,0,15,21
2096809,1486,prior,8,0,15,21
1290530,1486,prior,9,0,13,14
210563,1486,prior,10,0,15,7
2579012,1486,prior,11,0,18,14
3313004,1486,prior,12,0,16,14
989955,1486,prior,13,0,15,30
450037,1486,prior,14,0,14,7
2403917,1486,prior,15,4,18,30
1956683,1486,prior,16,0,13,30
563542,1486,prior,17,1,17,15
1638231,1486,prior,18,1,14,30
68908,1486,prior,19,6,16,26
310784,1486,prior,20,1,0,16
2225736,1486,train,21,0,13,6
3380175,1487,prior,1,4,16,
12170,1487,prior,2,3,12,13
148618,1487,prior,3,3,11,21
1699655,1487,prior,4,2,10,30
314660,1487,prior,5,2,22,14
1862279,1487,prior,6,4,16,9
935428,1487,prior,7,2,13,5
2203484,1487,prior,8,4,17,9
3105605,1487,prior,9,3,16,6
444204,1487,prior,10,4,16,8
1927467,1487,prior,11,4,0,7
180481,1487,prior,12,3,14,6
1815579,1487,prior,13,4,14,1
1839861,1487,prior,14,4,11,14
1523177,1487,prior,15,3,12,30
478180,1487,prior,16,3,15,0
2974210,1487,prior,17,4,22,1
2646752,1487,prior,18,3,11,6
3318113,1487,prior,19,3,11,7
877492,1487,prior,20,4,15,1
814841,1487,prior,21,4,16,0
675666,1487,prior,22,3,13,6
3070158,1487,prior,23,5,11,2
1817713,1487,prior,24,3,11,5
3021226,1487,prior,25,4,11,1
1316526,1487,prior,26,3,13,6
1039283,1487,prior,27,2,14,13
3112388,1487,prior,28,4,11,9
2850438,1487,prior,29,1,17,25
513685,1487,prior,30,4,15,10
7990,1487,prior,31,1,10,4
2256533,1487,prior,32,4,13,3
2773457,1487,prior,33,1,11,11
1132699,1487,test,34,3,15,2
2286499,1488,prior,1,6,12,
3180281,1488,prior,2,4,17,30
3010193,1488,prior,3,6,17,30
326537,1488,train,4,2,18,30
2731732,1489,prior,1,6,7,
1182508,1489,prior,2,6,12,21
350305,1489,prior,3,1,9,16
870913,1489,prior,4,1,9,28
479431,1489,prior,5,6,10,30
3412703,1489,prior,6,3,12,30
88187,1489,prior,7,0,13,18
765751,1489,prior,8,6,11,27
2612730,1489,prior,9,5,20,13
168037,1489,prior,10,6,20,30
807238,1489,prior,11,0,9,22
2183759,1489,prior,12,6,10,13
2866362,1489,prior,13,5,9,20
1270677,1489,prior,14,4,21,27
750781,1489,prior,15,0,10,17
2720462,1489,test,16,6,13,27
321140,1490,prior,1,2,18,
1741520,1490,prior,2,1,14,6
846236,1490,prior,3,3,14,16
1880504,1490,prior,4,0,22,4
3392855,1490,prior,5,5,12,12
2923726,1490,prior,6,5,16,0
1078554,1490,prior,7,1,0,10
2788034,1490,prior,8,3,23,2
1070013,1490,prior,9,1,10,5
1163474,1490,prior,10,1,22,7
122322,1490,prior,11,5,1,4
3016396,1490,prior,12,5,0,21
1663621,1490,prior,13,5,13,7
955219,1490,prior,14,1,11,3
2352157,1490,prior,15,2,19,1
3019945,1490,prior,16,0,22,12
2230241,1490,prior,17,1,18,1
2194388,1490,prior,18,6,8,30
909683,1490,prior,19,1,18,30
1251668,1490,train,20,1,12,28
2717277,1491,prior,1,0,19,
3170227,1491,prior,2,5,18,5
2754468,1491,prior,3,6,12,8
2227873,1491,prior,4,4,11,5
675708,1491,prior,5,4,13,0
1066594,1491,prior,6,6,13,16
1547631,1491,prior,7,6,14,0
1300165,1491,train,8,0,15,29
934844,1492,prior,1,4,10,
1319898,1492,prior,2,6,7,9
2513032,1492,prior,3,2,18,3
2623663,1492,prior,4,6,13,18
2951764,1492,prior,5,0,11,29
2474877,1492,prior,6,4,12,30
52502,1492,prior,7,1,12,11
2426975,1492,prior,8,6,13,30
2425574,1492,train,9,2,10,3
2599387,1493,prior,1,3,15,
928340,1493,prior,2,6,23,10
1490769,1493,prior,3,4,10,19
1172636,1493,prior,4,2,12,19
3286510,1493,prior,5,5,12,10
2801849,1493,prior,6,3,11,12
1870121,1493,prior,7,4,12,22
3398313,1493,prior,8,3,13,20
184383,1493,prior,9,1,17,30
1514738,1493,prior,10,2,17,30
88302,1493,prior,11,4,13,16
3291944,1493,prior,12,5,12,29
3113297,1493,prior,13,5,13,14
3199915,1493,prior,14,6,16,15
1597902,1493,prior,15,0,14,15
2383987,1493,prior,16,0,17,14
650213,1493,prior,17,1,16,1
1604152,1493,prior,18,3,13,9
3342403,1493,prior,19,0,15,4
2481125,1493,test,20,1,13,15
3087415,1494,prior,1,1,20,
2346074,1494,prior,2,2,12,1
3050706,1494,prior,3,5,14,3
1567060,1494,prior,4,5,7,7
802877,1494,prior,5,1,17,3
3171753,1494,prior,6,3,10,2
186761,1494,prior,7,2,8,6
299697,1494,prior,8,2,8,7
317121,1494,prior,9,5,8,10
1610318,1494,prior,10,1,17,3
900872,1494,prior,11,3,13,9
548481,1494,prior,12,6,19,3
2379675,1494,prior,13,1,7,30
764206,1494,train,14,3,8,23
2102689,1495,prior,1,5,10,
1364558,1495,prior,2,2,13,30
3419775,1495,prior,3,5,14,30
2406965,1495,prior,4,2,11,30
547522,1495,prior,5,1,15,27
3108123,1495,train,6,3,9,30
3270344,1496,prior,1,5,15,
3309883,1496,prior,2,0,15,9
2913675,1496,prior,3,0,15,21
2148588,1496,prior,4,2,20,30
605387,1496,prior,5,2,22,7
3046362,1496,prior,6,3,12,22
1753662,1496,prior,7,6,19,10
2677815,1496,prior,8,6,22,7
1502398,1496,prior,9,0,20,8
1095441,1496,prior,10,6,22,6
395598,1496,prior,11,0,9,8
3346227,1496,prior,12,6,16,13
3187401,1496,prior,13,0,10,8
1882217,1496,prior,14,0,10,7
977462,1496,prior,15,0,10,7
1334198,1496,prior,16,6,18,6
860950,1496,prior,17,0,10,15
1278010,1496,prior,18,4,18,4
1179779,1496,prior,19,0,15,3
22881,1496,prior,20,0,9,7
1512236,1496,prior,21,0,10,7
2940618,1496,prior,22,6,19,13
2891313,1496,prior,23,0,9,22
1166808,1496,prior,24,1,10,8
1505169,1496,test,25,0,13,30
3033091,1497,prior,1,2,18,
1112117,1497,prior,2,2,19,30
1675090,1497,prior,3,1,18,13
1385379,1497,prior,4,1,17,30
1310528,1497,prior,5,1,18,21
1758300,1497,prior,6,1,18,21
1197076,1497,prior,7,1,16,14
2790878,1497,prior,8,1,19,30
1173575,1497,prior,9,2,19,30
183624,1497,prior,10,1,18,30
615528,1497,train,11,0,13,6
1531806,1498,prior,1,6,17,
388872,1498,prior,2,0,10,8
662984,1498,prior,3,0,16,14
1105895,1498,prior,4,1,16,8
1493476,1498,prior,5,0,13,13
2297333,1498,prior,6,3,20,10
3397893,1498,prior,7,2,20,6
2565788,1498,prior,8,1,23,6
2773685,1498,prior,9,3,21,16
1313803,1498,prior,10,3,11,7
1711798,1498,prior,11,0,14,11
1382598,1498,prior,12,0,14,14
2087055,1498,prior,13,2,9,9
1026027,1498,prior,14,0,16,12
2050902,1498,prior,15,1,7,8
539143,1498,prior,16,0,8,6
860271,1498,prior,17,6,19,6
912344,1498,prior,18,0,9,8
3195001,1498,prior,19,0,9,7
270896,1498,prior,20,2,13,9
1228975,1498,prior,21,6,12,4
2574367,1498,prior,22,4,15,5
3346271,1498,prior,23,1,13,11
1984788,1498,prior,24,0,13,6
2905903,1498,prior,25,1,23,8
631194,1498,prior,26,0,8,6
2874684,1498,prior,27,2,13,9
2383,1498,prior,28,5,8,10
322878,1498,prior,29,2,9,11
3126057,1498,prior,30,0,14,19
3416760,1498,prior,31,0,13,7
2453150,1498,prior,32,0,13,7
1634309,1498,train,33,6,10,27
1422133,1499,prior,1,1,9,
2517017,1499,prior,2,2,10,22
2460863,1499,prior,3,0,16,19
1786217,1499,prior,4,0,8,30
396595,1499,train,5,0,10,30
3358273,1500,prior,1,6,17,
2876695,1500,prior,2,5,17,6
620280,1500,prior,3,2,9,4
3128505,1500,prior,4,1,11,13
1335062,1500,train,5,0,21,30
727571,1501,prior,1,1,19,
2733400,1501,prior,2,2,8,8
511867,1501,prior,3,3,22,8
1261190,1501,prior,4,4,9,8
187775,1501,prior,5,2,16,5
2259108,1501,prior,6,2,11,30
2471460,1501,prior,7,1,21,13
2848647,1501,prior,8,2,11,8
2106465,1501,prior,9,4,15,30
1532504,1501,prior,10,1,21,4
2214673,1501,test,11,6,21,30
2843504,1502,prior,1,5,9,
2052606,1502,prior,2,1,20,30
3233624,1502,prior,3,0,11,30
2391741,1502,test,4,2,15,23
2238137,1503,prior,1,1,8,
636768,1503,prior,2,3,21,16
3207656,1503,prior,3,3,21,21
245348,1503,prior,4,4,9,30
2034080,1503,prior,5,1,0,25
440822,1503,prior,6,0,18,20
1218675,1503,prior,7,1,23,29
691948,1503,prior,8,1,10,30
1190817,1503,prior,9,0,18,30
6537,1503,prior,10,3,21,30
1012268,1503,prior,11,4,20,30
482685,1503,train,12,4,20,30
1857337,1504,prior,1,0,15,
831013,1504,prior,2,0,17,7
147209,1504,prior,3,6,17,6
928756,1504,prior,4,0,18,8
867657,1504,prior,5,0,15,7
1542367,1504,prior,6,4,17,11
534508,1504,prior,7,5,18,15
2097597,1504,prior,8,5,15,7
1117507,1504,prior,9,5,20,0
378473,1504,prior,10,0,16,16
657091,1504,prior,11,5,17,12
1982933,1504,prior,12,0,15,9
3035309,1504,prior,13,0,17,14
2657222,1504,prior,14,6,19,13
292197,1504,prior,15,4,18,12
1134831,1504,prior,16,4,18,28
1943663,1504,prior,17,6,17,16
2727640,1504,prior,18,5,18,6
62190,1504,prior,19,3,16,5
143279,1504,prior,20,0,16,4
873305,1504,prior,21,3,18,10
1939581,1504,prior,22,0,18,11
1213985,1504,prior,23,4,15,11
3166624,1504,prior,24,0,16,10
3123533,1504,prior,25,5,18,5
2062655,1504,prior,26,0,18,16
544174,1504,prior,27,6,18,6
2256083,1504,prior,28,1,18,16
2954148,1504,prior,29,3,17,9
1947215,1504,prior,30,6,17,10
2724652,1504,prior,31,1,19,9
3319892,1504,prior,32,0,18,6
2917841,1504,prior,33,3,18,10
1103463,1504,prior,34,6,10,10
1995260,1504,train,35,2,18,10
2206091,1505,prior,1,0,17,
2700024,1505,prior,2,5,17,12
3250585,1505,prior,3,0,15,30
1214718,1505,prior,4,6,12,13
1185006,1505,prior,5,6,14,14
1567347,1505,prior,6,5,20,27
1895778,1505,prior,7,1,12,10
3178601,1505,prior,8,6,15,30
3406155,1505,prior,9,6,16,14
1887215,1505,prior,10,0,12,15
2571198,1505,prior,11,5,17,5
1457988,1505,prior,12,1,17,10
685421,1505,prior,13,2,9,22
1144293,1505,train,14,6,17,4
2660619,1506,prior,1,1,13,
317848,1506,prior,2,6,18,26
3024064,1506,prior,3,2,8,3
2099027,1506,prior,4,0,15,12
1069105,1506,prior,5,5,16,30
1471354,1506,prior,6,2,22,4
1067939,1506,prior,7,4,15,30
800169,1506,prior,8,4,16,7
315073,1506,prior,9,0,2,10
823176,1506,prior,10,4,16,4
1841713,1506,prior,11,4,15,7
792668,1506,prior,12,6,10,2
3396095,1506,prior,13,1,15,2
341508,1506,test,14,0,12,6
362279,1507,prior,1,2,9,
1824333,1507,prior,2,3,11,30
3407404,1507,prior,3,5,11,23
1847349,1507,train,4,2,10,30
2134561,1508,prior,1,4,16,
982747,1508,prior,2,3,11,30
1432139,1508,prior,3,0,10,30
1836327,1508,train,4,1,12,22
608364,1509,prior,1,4,14,
3178197,1509,prior,2,0,14,3
2872663,1509,prior,3,2,12,2
2016116,1509,prior,4,6,13,4
733737,1509,prior,5,1,13,9
2817853,1509,prior,6,6,11,19
1019253,1509,prior,7,3,11,4
2590383,1509,prior,8,0,12,4
2915471,1509,prior,9,0,14,7
1655794,1509,prior,10,3,13,10
2053521,1509,prior,11,3,21,7
1146118,1509,prior,12,5,8,2
3091962,1509,prior,13,5,14,7
661465,1509,prior,14,5,12,7
2115276,1509,prior,15,6,11,8
3066418,1509,prior,16,1,10,2
2194610,1509,prior,17,3,10,9
2987240,1509,prior,18,3,12,7
3303216,1509,prior,19,6,15,10
1118092,1509,prior,20,0,17,1
2103093,1509,prior,21,1,16,1
359694,1509,prior,22,5,7,4
3398970,1509,prior,23,0,10,2
1476364,1509,prior,24,0,16,7
797917,1509,prior,25,2,12,9
1234821,1509,prior,26,6,15,25
66060,1509,prior,27,3,11,4
2544423,1509,prior,28,4,12,15
2026236,1509,prior,29,3,15,6
728098,1509,prior,30,1,14,12
3172454,1509,prior,31,4,11,3
409631,1509,prior,32,4,16,14
3200137,1509,prior,33,4,11,7
566329,1509,prior,34,3,8,20
1420229,1509,prior,35,5,14,2
2862220,1509,prior,36,1,13,10
1277400,1509,prior,37,3,11,2
3360674,1509,prior,38,2,16,20
107503,1509,prior,39,2,15,14
1841743,1509,prior,40,6,15,25
2566744,1509,prior,41,4,12,5
316846,1509,prior,42,0,13,10
2144329,1509,prior,43,5,15,12
724534,1509,test,44,2,14,4
2854399,1510,prior,1,6,22,
