order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_status,payment_status,order_timestamp,total_amount
151838,1050,prior,16,0,11,8,PLACED,REFUNDED,54:31.3,1501.8
1162571,1050,prior,17,4,18,30,PLACED,FAILED,54:31.3,773.22
3085559,1050,prior,18,1,7,11,PLACED,REFUNDED,54:31.3,2186.22
2427448,1050,prior,19,0,14,13,CANCELLED,REFUNDED,54:31.3,289.9
1650882,1050,prior,20,2,11,9,PLACED,PAID,54:31.3,2467.13
2970159,1050,prior,21,0,16,12,CANCELLED,REFUNDED,54:31.3,333.41
346285,1050,prior,22,1,19,22,PLACED,FAILED,54:31.3,2330.5
3295191,1050,prior,23,0,11,6,PLACED,PAID,54:31.3,2472.17
3026253,1050,prior,24,0,9,7,PLACED,REFUNDED,54:31.3,1921.25
23655,1050,prior,25,4,22,25,CANCELLED,REFUNDED,54:31.3,2143.83
12391,1050,prior,26,1,17,18,DELIVERED,PAID,54:31.3,2157.9
1646879,1050,train,27,2,15,30,CANCELLED,REFUNDED,54:31.3,2314.4
880980,1051,prior,1,5,23,,DELIVERED,PAID,54:31.3,1652.84
2737434,1051,prior,2,2,15,4,CANCELLED,FAILED,54:31.3,1908.66
1001203,1051,prior,3,3,12,15,CANCELLED,PAID,54:31.3,481.66
1696760,1051,prior,4,1,14,5,PLACED,REFUNDED,54:31.3,405.38
1271278,1051,prior,5,1,16,7,PLACED,PAID,54:31.3,2311.69
1963307,1051,prior,6,6,11,5,PLACED,FAILED,54:31.3,1302.41
3037603,1051,prior,7,1,12,2,DELIVERED,REFUNDED,54:31.3,2402.71
1073426,1051,prior,8,6,8,12,DELIVERED,FAILED,54:31.3,577.3
3294545,1051,prior,9,3,14,25,CANCELLED,REFUNDED,54:31.3,358.67
2063491,1051,prior,10,3,23,21,CANCELLED,REFUNDED,54:31.3,2242.14
2460330,1051,prior,11,0,6,4,DELIVERED,REFUNDED,54:31.3,1098.85
2575398,1051,prior,12,3,8,10,DELIVERED,FAILED,54:31.3,703.82
1392421,1051,test,13,1,9,12,PLACED,REFUNDED,54:31.3,1087.4
2003568,1052,prior,1,2,19,,CANCELLED,PAID,54:31.3,1849.5
2096152,1052,prior,2,1,19,6,CANCELLED,PAID,54:31.3,506.07
541773,1052,prior,3,3,0,9,PLACED,PAID,54:31.3,1377.86
1362118,1052,prior,4,4,12,15,DELIVERED,FAILED,54:31.3,1164.19
2072025,1052,prior,5,1,8,11,DELIVERED,REFUNDED,54:31.3,1134.15
1219437,1052,prior,6,5,23,4,DELIVERED,FAILED,54:31.3,2039.15
2239544,1052,prior,7,6,10,8,CANCELLED,FAILED,54:31.3,543.72
324338,1052,prior,8,3,23,25,PLACED,REFUNDED,54:31.3,1875.39
2889030,1052,prior,9,3,20,7,DELIVERED,PAID,54:31.3,2477.41
369558,1052,prior,10,1,20,19,CANCELLED,REFUNDED,54:31.3,1993.11
277029,1052,prior,11,2,20,8,PLACED,REFUNDED,54:31.3,1454.84
3172001,1052,prior,12,4,14,9,CANCELLED,REFUNDED,54:31.3,2350.45
1882205,1052,prior,13,0,2,10,PLACED,PAID,54:31.3,767.77
376935,1052,prior,14,0,21,7,PLACED,PAID,54:31.3,1658.29
589712,1052,prior,15,1,12,15,DELIVERED,FAILED,54:31.3,2179.31
2157759,1052,prior,16,4,11,10,DELIVERED,FAILED,54:31.3,787.22
701319,1052,prior,17,2,21,12,DELIVERED,FAILED,54:31.3,1112.22
2184136,1052,prior,18,4,21,9,PLACED,REFUNDED,54:31.3,950.75
767544,1052,prior,19,0,12,10,DELIVERED,REFUNDED,54:31.3,2444.41
2131684,1052,prior,20,0,7,7,DELIVERED,PAID,54:31.3,1100.52
443227,1052,train,21,1,18,8,CANCELLED,REFUNDED,54:31.3,674.09
2898629,1053,prior,1,6,10,,PLACED,REFUNDED,54:31.3,426.61
2877834,1053,prior,2,1,9,30,DELIVERED,REFUNDED,54:31.3,1422.74
225247,1053,prior,3,6,12,12,CANCELLED,REFUNDED,54:31.3,2266.48
2532060,1053,prior,4,3,11,4,PLACED,FAILED,54:31.3,1194.18
2446265,1053,train,5,1,10,30,CANCELLED,FAILED,54:31.3,1048.26
2619823,1054,prior,1,0,13,,DELIVERED,FAILED,54:31.3,2459.22
588776,1054,prior,2,3,7,30,PLACED,FAILED,54:31.3,379.93
1420922,1054,prior,3,3,10,30,PLACED,REFUNDED,54:31.3,903.72
525453,1054,prior,4,0,15,4,PLACED,FAILED,54:31.3,1204.96
2034875,1054,prior,5,6,14,30,DELIVERED,PAID,54:31.3,1514.69
3161232,1054,train,6,5,16,13,DELIVERED,REFUNDED,54:31.3,1056.23
2686859,1055,prior,1,1,8,,CANCELLED,REFUNDED,54:31.3,1768.32
885799,1055,prior,2,6,9,5,CANCELLED,FAILED,54:31.3,2489.31
2539399,1055,prior,3,5,17,6,CANCELLED,REFUNDED,54:31.3,597.04
1228116,1055,prior,4,0,12,2,PLACED,FAILED,54:31.3,671.06
1365386,1055,prior,5,6,14,6,CANCELLED,REFUNDED,54:31.3,2201.52
714865,1055,prior,6,6,16,7,DELIVERED,FAILED,54:31.3,266.01
2555168,1055,prior,7,0,4,8,DELIVERED,REFUNDED,54:31.3,1604.12
342601,1055,prior,8,0,13,7,PLACED,PAID,54:31.3,2186.47
1832453,1055,prior,9,0,16,7,CANCELLED,REFUNDED,54:31.3,1828.65
1582052,1055,prior,10,0,14,7,CANCELLED,FAILED,54:31.3,1107.42
2059553,1055,prior,11,0,12,7,CANCELLED,PAID,54:31.3,1409.41
3346012,1055,prior,12,0,15,7,PLACED,FAILED,54:31.3,1736.05
513421,1055,prior,13,0,13,7,CANCELLED,REFUNDED,54:31.3,2083.38
2179509,1055,prior,14,5,16,5,PLACED,REFUNDED,54:31.3,679.19
2669600,1055,prior,15,1,17,3,CANCELLED,FAILED,54:31.3,1783.82
2330932,1055,train,16,1,17,7,PLACED,PAID,54:31.3,1169.41
2172832,1056,prior,1,1,22,,DELIVERED,FAILED,54:31.3,932.09
287271,1056,prior,2,5,9,25,PLACED,FAILED,54:31.3,1281.04
2286661,1056,prior,3,0,21,30,DELIVERED,PAID,54:31.3,1340.9
3365504,1056,prior,4,0,14,14,PLACED,PAID,54:31.3,653.06
87062,1056,prior,5,0,21,28,PLACED,FAILED,54:31.3,1754.33
567471,1056,prior,6,2,11,16,PLACED,FAILED,54:31.3,378.91
3227040,1056,prior,7,2,11,7,PLACED,REFUNDED,54:31.3,398.24
2594592,1056,prior,8,2,12,7,PLACED,FAILED,54:31.3,2148.42
439542,1056,prior,9,2,12,30,DELIVERED,FAILED,54:31.3,742.13
1967771,1056,prior,10,3,6,15,DELIVERED,REFUNDED,54:31.3,525.81
523997,1056,prior,11,1,12,26,CANCELLED,PAID,54:31.3,2021.17
3195646,1056,prior,12,3,7,9,DELIVERED,FAILED,54:31.3,1634.91
2357634,1056,prior,13,1,11,26,PLACED,FAILED,54:31.3,333.55
132994,1056,prior,14,1,10,14,PLACED,REFUNDED,54:31.3,1512.07
881165,1056,prior,15,2,23,8,DELIVERED,FAILED,54:31.3,2158.64
1098387,1056,prior,16,2,11,21,DELIVERED,REFUNDED,54:31.3,1747.73
2799858,1056,train,17,3,11,22,DELIVERED,PAID,54:31.3,579.98
2599568,1057,prior,1,0,17,,DELIVERED,REFUNDED,54:31.3,1264.41
911594,1057,prior,2,3,18,10,DELIVERED,PAID,54:31.3,174.07
1131528,1057,prior,3,3,15,30,PLACED,REFUNDED,54:31.3,993.98
2491706,1057,test,4,3,16,0,PLACED,PAID,54:31.3,546.28
3002341,1058,prior,1,1,18,,CANCELLED,REFUNDED,54:31.3,1795.97
42171,1058,prior,2,2,17,1,PLACED,REFUNDED,54:31.3,1358.32
1659591,1058,prior,3,0,16,12,CANCELLED,FAILED,54:31.3,441.06
326451,1058,prior,4,0,16,0,PLACED,FAILED,54:31.3,1801.17
1620337,1058,prior,5,1,16,15,PLACED,REFUNDED,54:31.3,684.11
2192532,1058,prior,6,5,9,11,PLACED,FAILED,54:31.3,985.59
1685979,1058,prior,7,5,1,21,CANCELLED,FAILED,54:31.3,1035.44
3330302,1058,prior,8,5,1,0,PLACED,REFUNDED,54:31.3,278.04
2660563,1058,prior,9,0,13,9,CANCELLED,REFUNDED,54:31.3,1780.74
1631451,1058,prior,10,0,11,7,DELIVERED,FAILED,54:31.3,1751.01
3368928,1058,prior,11,1,17,1,DELIVERED,FAILED,54:31.3,1957.16
2386361,1058,prior,12,0,12,20,CANCELLED,FAILED,54:31.3,2473.61
500719,1058,prior,13,3,13,17,PLACED,FAILED,54:31.3,1748.08
533563,1058,prior,14,2,11,13,PLACED,FAILED,54:31.3,387.98
3092781,1058,prior,15,2,16,14,CANCELLED,FAILED,54:31.3,1377.58
234124,1058,prior,16,3,0,8,PLACED,PAID,54:31.3,1636.46
1441346,1058,prior,17,3,0,0,DELIVERED,FAILED,54:31.3,1136.36
206578,1058,prior,18,4,17,8,CANCELLED,PAID,54:31.3,229.8
2012765,1058,prior,19,4,1,14,PLACED,FAILED,54:31.3,1986.36
3235631,1058,prior,20,2,17,12,DELIVERED,PAID,54:31.3,1859.55
1840923,1058,prior,21,5,18,3,DELIVERED,PAID,54:31.3,206.87
2950852,1058,prior,22,2,13,4,PLACED,REFUNDED,54:31.3,301.52
3243335,1058,prior,23,3,1,8,PLACED,PAID,54:31.3,947.78
822021,1058,prior,24,2,10,6,PLACED,FAILED,54:31.3,1679.49
1656769,1058,prior,25,1,6,6,CANCELLED,PAID,54:31.3,692.05
2055506,1058,prior,26,2,12,8,PLACED,PAID,54:31.3,154.46
2845945,1058,prior,27,4,0,2,DELIVERED,REFUNDED,54:31.3,2036.41
1257074,1058,prior,28,4,16,7,CANCELLED,REFUNDED,54:31.3,1526.09
3062492,1058,prior,29,1,15,25,CANCELLED,REFUNDED,54:31.3,562.23
625724,1058,prior,30,4,11,3,DELIVERED,PAID,54:31.3,529.88
2040545,1058,prior,31,1,12,4,DELIVERED,FAILED,54:31.3,157.99
2305421,1058,prior,32,0,1,13,PLACED,PAID,54:31.3,465.98
3174957,1058,prior,33,4,16,11,PLACED,REFUNDED,54:31.3,1732.83
1401700,1058,prior,34,5,13,1,CANCELLED,REFUNDED,54:31.3,172.7
3178044,1058,prior,35,2,18,4,DELIVERED,FAILED,54:31.3,1778.82
3307389,1058,prior,36,3,17,8,PLACED,REFUNDED,54:31.3,683.47
1595256,1058,prior,37,4,16,8,DELIVERED,FAILED,54:31.3,963.71
2608971,1058,prior,38,6,11,9,PLACED,PAID,54:31.3,372.17
695318,1058,prior,39,6,13,7,PLACED,REFUNDED,54:31.3,599.82
2140115,1058,prior,40,0,15,8,CANCELLED,REFUNDED,54:31.3,1464.06
444803,1058,prior,41,0,8,7,DELIVERED,PAID,54:31.3,1280.55
2552865,1058,prior,42,0,10,7,CANCELLED,FAILED,54:31.3,839.01
695788,1058,prior,43,6,9,13,CANCELLED,REFUNDED,54:31.3,173.55
1860271,1058,train,44,0,12,8,PLACED,FAILED,54:31.3,1022.11
3022355,1059,prior,1,1,6,,PLACED,FAILED,54:31.3,2203.44
596651,1059,prior,2,0,16,6,PLACED,PAID,54:31.3,820.02
68658,1059,prior,3,1,9,8,DELIVERED,PAID,54:31.3,1825.98
2796175,1059,prior,4,0,21,6,PLACED,PAID,54:31.3,350.42
3400596,1059,prior,5,3,20,10,PLACED,FAILED,54:31.3,1611.58
542337,1059,prior,6,1,0,26,PLACED,REFUNDED,54:31.3,1256.81
732842,1059,prior,7,1,8,7,CANCELLED,PAID,54:31.3,286.85
673025,1059,prior,8,0,12,6,CANCELLED,FAILED,54:31.3,1542.03
1996889,1059,prior,9,3,15,3,PLACED,REFUNDED,54:31.3,711.5
2821399,1059,prior,10,5,10,9,CANCELLED,PAID,54:31.3,723.45
187234,1059,prior,11,1,15,10,CANCELLED,REFUNDED,54:31.3,2332.31
2059375,1059,prior,12,5,10,4,CANCELLED,FAILED,54:31.3,2157.25
1164752,1059,prior,13,2,13,4,CANCELLED,FAILED,54:31.3,1798.68
2243467,1059,prior,14,1,17,6,PLACED,REFUNDED,54:31.3,1595.37
2517731,1059,prior,15,0,15,6,PLACED,PAID,54:31.3,2430.73
1183802,1059,prior,16,5,13,5,PLACED,REFUNDED,54:31.3,2275.64
2113911,1059,prior,17,1,15,17,CANCELLED,REFUNDED,54:31.3,1094.54
1328083,1059,prior,18,1,15,7,PLACED,PAID,54:31.3,410.87
2374468,1059,prior,19,0,13,6,DELIVERED,PAID,54:31.3,2117.52
2209748,1059,prior,20,1,15,8,CANCELLED,FAILED,54:31.3,727.19
3231103,1059,prior,21,1,13,7,CANCELLED,PAID,54:31.3,487.7
686522,1059,prior,22,2,12,1,PLACED,PAID,54:31.3,2125.05
1117199,1059,prior,23,1,13,6,DELIVERED,REFUNDED,54:31.3,1487.76
575419,1059,prior,24,3,9,9,PLACED,REFUNDED,54:31.3,1252.98
1127150,1059,prior,25,2,20,6,CANCELLED,REFUNDED,54:31.3,1788.76
456919,1059,prior,26,2,7,7,DELIVERED,PAID,54:31.3,667.6
280,1059,prior,27,1,10,6,PLACED,FAILED,54:31.3,359.48
1524376,1059,prior,28,1,14,7,PLACED,REFUNDED,54:31.3,395.47
928834,1059,prior,29,1,9,7,PLACED,PAID,54:31.3,198.69
2467854,1059,prior,30,2,10,8,CANCELLED,FAILED,54:31.3,2268.79
973773,1059,prior,31,0,22,5,DELIVERED,FAILED,54:31.3,2086
858856,1059,prior,32,1,15,15,DELIVERED,PAID,54:31.3,2276.55
1152446,1059,prior,33,5,9,4,PLACED,PAID,54:31.3,220.13
675441,1059,prior,34,1,15,3,DELIVERED,FAILED,54:31.3,298.9
802554,1059,prior,35,1,15,7,CANCELLED,FAILED,54:31.3,2426.44
2406692,1059,train,36,1,16,7,PLACED,REFUNDED,54:31.3,884.68
2745269,1060,prior,1,5,12,,PLACED,PAID,54:31.3,948.34
1881926,1060,prior,2,3,21,12,CANCELLED,FAILED,54:31.3,1122.91
3076519,1060,prior,3,3,11,30,DELIVERED,FAILED,54:31.3,1465.42
1660906,1060,prior,4,5,17,9,DELIVERED,FAILED,54:31.3,1718.29
2866148,1060,prior,5,3,15,30,CANCELLED,PAID,54:31.3,2451.71
2229353,1060,prior,6,1,0,30,DELIVERED,PAID,54:31.3,1968.75
3272659,1060,prior,7,3,12,16,DELIVERED,FAILED,54:31.3,1058.41
1617101,1060,prior,8,1,10,12,PLACED,FAILED,54:31.3,1760.16
1220844,1060,prior,9,3,16,30,DELIVERED,REFUNDED,54:31.3,263.68
1152061,1060,prior,10,3,13,7,DELIVERED,REFUNDED,54:31.3,757.24
3161966,1060,train,11,2,9,6,DELIVERED,FAILED,54:31.3,2367.34
988187,1061,prior,1,5,9,,PLACED,FAILED,54:31.3,1419.83
1120044,1061,prior,2,4,17,6,CANCELLED,FAILED,54:31.3,2427.84
21677,1061,prior,3,6,13,30,CANCELLED,PAID,54:31.3,1218.87
2071098,1061,train,4,3,16,30,PLACED,REFUNDED,54:31.3,1997.15
2175085,1062,prior,1,5,12,,PLACED,REFUNDED,54:31.3,725.06
2186133,1062,prior,2,6,13,1,DELIVERED,PAID,54:31.3,362.16
2816732,1062,prior,3,5,20,6,DELIVERED,PAID,54:31.3,1089.85
3371876,1062,prior,4,2,13,4,CANCELLED,REFUNDED,54:31.3,265.33
543946,1062,prior,5,4,9,9,CANCELLED,PAID,54:31.3,395.63
3050583,1062,prior,6,6,10,2,DELIVERED,REFUNDED,54:31.3,2217.37
42448,1062,prior,7,6,17,7,PLACED,FAILED,54:31.3,2256.67
483472,1062,prior,8,0,12,1,CANCELLED,PAID,54:31.3,307.73
729905,1062,prior,9,0,11,14,DELIVERED,REFUNDED,54:31.3,2386.6
1651200,1062,prior,10,1,10,15,PLACED,PAID,54:31.3,796.84
420961,1062,prior,11,5,11,18,PLACED,PAID,54:31.3,384.84
839087,1062,prior,12,0,14,2,DELIVERED,PAID,54:31.3,1844.61
2572782,1062,test,13,3,18,24,CANCELLED,FAILED,54:31.3,332.37
929920,1063,prior,1,1,18,,PLACED,REFUNDED,54:31.3,874.13
2007499,1063,prior,2,2,17,22,DELIVERED,REFUNDED,54:31.3,164.94
2752671,1063,prior,3,6,16,25,CANCELLED,FAILED,54:31.3,2136.31
295980,1063,train,4,0,16,30,DELIVERED,REFUNDED,54:31.3,277.08
2523429,1064,prior,1,4,17,,DELIVERED,PAID,54:31.3,596.73
3347923,1064,prior,2,6,11,30,CANCELLED,FAILED,54:31.3,2143.48
489003,1064,prior,3,5,12,6,DELIVERED,PAID,54:31.3,372.08
475802,1064,prior,4,6,4,30,PLACED,PAID,54:31.3,2376.1
2574435,1064,prior,5,0,12,30,CANCELLED,PAID,54:31.3,1760.59
1126523,1064,prior,6,0,13,30,DELIVERED,FAILED,54:31.3,1483.26
1303655,1064,prior,7,3,12,10,PLACED,REFUNDED,54:31.3,2286.9
23500,1064,test,8,2,3,6,DELIVERED,PAID,54:31.3,1058.44
2058862,1065,prior,1,3,15,,DELIVERED,FAILED,54:31.3,1778.82
2595548,1065,prior,2,3,11,30,PLACED,FAILED,54:31.3,189.95
1945110,1065,prior,3,5,10,30,DELIVERED,FAILED,54:31.3,2061.03
3382012,1065,prior,4,2,14,18,DELIVERED,FAILED,54:31.3,444.98
175315,1065,prior,5,6,11,25,CANCELLED,REFUNDED,54:31.3,1755.48
1758679,1065,train,6,2,11,10,PLACED,FAILED,54:31.3,939.14
2592188,1066,prior,1,2,10,,CANCELLED,FAILED,54:31.3,865.43
1476452,1066,prior,2,4,9,2,DELIVERED,FAILED,54:31.3,589.66
565578,1066,prior,3,1,9,4,CANCELLED,FAILED,54:31.3,448.35
2484603,1066,prior,4,2,10,8,CANCELLED,PAID,54:31.3,1510.47
104767,1066,prior,5,1,10,6,CANCELLED,FAILED,54:31.3,1276.89
2264647,1066,prior,6,1,14,7,DELIVERED,REFUNDED,54:31.3,1287.11
3133204,1066,prior,7,1,9,7,DELIVERED,FAILED,54:31.3,2272.2
3004707,1066,prior,8,5,12,4,PLACED,FAILED,54:31.3,2262.48
1343347,1066,prior,9,6,10,1,CANCELLED,REFUNDED,54:31.3,2187.22
2419294,1066,prior,10,1,10,9,DELIVERED,PAID,54:31.3,479.34
1924124,1066,prior,11,1,9,7,CANCELLED,FAILED,54:31.3,1013.91
581256,1066,prior,12,3,11,2,DELIVERED,REFUNDED,54:31.3,1013.33
1791351,1066,prior,13,2,10,6,PLACED,FAILED,54:31.3,2483.64
273773,1066,prior,14,2,14,7,DELIVERED,PAID,54:31.3,292.56
1355897,1066,prior,15,2,12,7,DELIVERED,REFUNDED,54:31.3,326.15
2612463,1066,prior,16,6,9,4,DELIVERED,PAID,54:31.3,972.93
1669928,1066,prior,17,1,11,2,PLACED,FAILED,54:31.3,839.47
839723,1066,prior,18,5,14,4,CANCELLED,REFUNDED,54:31.3,1263.02
2840175,1066,prior,19,5,14,7,PLACED,PAID,54:31.3,1729.13
75187,1066,prior,20,2,11,4,DELIVERED,PAID,54:31.3,634.13
2632309,1066,prior,21,2,13,7,DELIVERED,FAILED,54:31.3,756.99
984868,1066,prior,22,3,11,8,PLACED,REFUNDED,54:31.3,197.06
1217026,1066,prior,23,2,11,6,DELIVERED,REFUNDED,54:31.3,998
2123110,1066,prior,24,3,11,8,PLACED,FAILED,54:31.3,157.7
3161428,1066,prior,25,2,15,6,DELIVERED,PAID,54:31.3,302.58
2267418,1066,prior,26,6,12,4,CANCELLED,REFUNDED,54:31.3,1891.07
1962458,1066,prior,27,2,12,3,PLACED,REFUNDED,54:31.3,1004.13
2978708,1066,prior,28,2,9,7,CANCELLED,FAILED,54:31.3,1445.25
3284375,1066,prior,29,0,6,5,DELIVERED,PAID,54:31.3,712.69
1543915,1066,prior,30,1,10,1,DELIVERED,PAID,54:31.3,886.7
438433,1066,prior,31,3,10,2,PLACED,REFUNDED,54:31.3,602.31
2587576,1066,prior,32,0,10,4,CANCELLED,REFUNDED,54:31.3,212.11
1880125,1066,prior,33,4,11,4,PLACED,FAILED,54:31.3,1970.39
1451874,1066,prior,34,2,11,5,DELIVERED,FAILED,54:31.3,2302.38
1390046,1066,prior,35,4,10,2,CANCELLED,PAID,54:31.3,840.13
360542,1066,prior,36,1,22,4,CANCELLED,FAILED,54:31.3,950.61
1476747,1066,prior,37,6,15,5,CANCELLED,PAID,54:31.3,243.74
3209304,1066,prior,38,2,11,3,PLACED,REFUNDED,54:31.3,1964.84
2925944,1066,prior,39,5,9,3,DELIVERED,PAID,54:31.3,1868.33
1923813,1066,prior,40,6,23,1,DELIVERED,FAILED,54:31.3,471.11
2836065,1066,prior,41,4,11,5,DELIVERED,REFUNDED,54:31.3,617.13
106221,1066,prior,42,6,12,2,PLACED,FAILED,54:31.3,284.6
3346121,1066,prior,43,3,11,4,DELIVERED,PAID,54:31.3,247.12
761760,1066,prior,44,5,6,2,DELIVERED,FAILED,54:31.3,2392.86
1947408,1066,prior,45,6,13,8,PLACED,REFUNDED,54:31.3,731.07
825042,1066,prior,46,6,16,0,CANCELLED,REFUNDED,54:31.3,485.8
2407170,1066,prior,47,1,9,2,CANCELLED,PAID,54:31.3,1933.93
1542401,1066,prior,48,5,9,4,PLACED,REFUNDED,54:31.3,1127.98
731898,1066,prior,49,6,10,1,PLACED,REFUNDED,54:31.3,568.73
2717121,1066,prior,50,4,14,5,DELIVERED,PAID,54:31.3,2379.55
3166325,1066,prior,51,5,15,1,PLACED,FAILED,54:31.3,379.88
695432,1066,prior,52,6,16,1,PLACED,REFUNDED,54:31.3,1440.55
1821241,1066,prior,53,2,15,3,DELIVERED,REFUNDED,54:31.3,1273.61
1501714,1066,prior,54,2,15,0,CANCELLED,PAID,54:31.3,502.62
1510345,1066,train,55,4,9,9,DELIVERED,PAID,54:31.3,1858.21
2714756,1067,prior,1,3,16,,DELIVERED,REFUNDED,54:31.3,1174.32
643025,1067,prior,2,3,11,7,CANCELLED,PAID,54:31.3,2492.45
2896838,1067,prior,3,5,11,9,CANCELLED,REFUNDED,54:31.3,573.5
3129426,1067,prior,4,6,12,8,PLACED,FAILED,54:31.3,975.38
2022999,1067,prior,5,3,13,18,DELIVERED,REFUNDED,54:31.3,1278.88
1675324,1067,prior,6,2,11,6,DELIVERED,PAID,54:31.3,2432.74
1354547,1067,prior,7,4,12,2,DELIVERED,PAID,54:31.3,1194.48
1685151,1067,prior,8,5,20,15,DELIVERED,PAID,54:31.3,1720.08
954240,1067,prior,9,1,19,10,PLACED,PAID,54:31.3,1884.88
3209066,1067,prior,10,3,14,23,CANCELLED,FAILED,54:31.3,1902.37
1159310,1067,prior,11,6,14,17,PLACED,PAID,54:31.3,2412.4
435385,1067,prior,12,3,20,4,PLACED,PAID,54:31.3,713.17
739772,1067,prior,13,6,19,17,DELIVERED,PAID,54:31.3,1626.35
2783627,1067,prior,14,4,17,12,CANCELLED,PAID,54:31.3,1833.7
3136775,1067,prior,15,0,13,17,CANCELLED,FAILED,54:31.3,320.31
3272827,1067,prior,16,2,9,30,CANCELLED,FAILED,54:31.3,2194.15
793949,1067,prior,17,0,10,12,CANCELLED,REFUNDED,54:31.3,1795.28
2267479,1067,prior,18,2,19,16,CANCELLED,REFUNDED,54:31.3,890.68
300459,1067,train,19,2,15,7,DELIVERED,PAID,54:31.3,1428.24
2408140,1068,prior,1,3,21,,DELIVERED,FAILED,54:31.3,1610.73
1017875,1068,prior,2,5,6,9,PLACED,PAID,54:31.3,1399.96
1353126,1068,prior,3,5,23,28,PLACED,PAID,54:31.3,1472.88
1430544,1068,train,4,1,12,30,CANCELLED,FAILED,54:31.3,1854.29
440581,1069,prior,1,2,9,,CANCELLED,FAILED,54:31.3,2490.65
1960754,1069,prior,2,0,13,30,PLACED,FAILED,54:31.3,1780.02
2546387,1069,prior,3,0,19,28,PLACED,FAILED,54:31.3,842.15
2429992,1069,prior,4,6,19,30,PLACED,FAILED,54:31.3,2222.32
1351882,1069,prior,5,0,15,30,CANCELLED,FAILED,54:31.3,1809.5
1872786,1069,prior,6,0,16,7,DELIVERED,PAID,54:31.3,1991.99
2109825,1069,train,7,0,16,30,DELIVERED,REFUNDED,54:31.3,2460.29
835724,1070,prior,1,5,13,,PLACED,FAILED,54:31.3,783.6
1508253,1070,prior,2,4,8,30,DELIVERED,REFUNDED,54:31.3,1636.47
509939,1070,prior,3,4,8,30,PLACED,PAID,54:31.3,1400.21
2187538,1070,prior,4,1,11,18,DELIVERED,PAID,54:31.3,2419.89
1920482,1070,train,5,1,9,30,CANCELLED,FAILED,54:31.3,738.52
1514450,1071,prior,1,5,19,,PLACED,FAILED,54:31.3,1141.74
1849998,1071,prior,2,0,20,2,PLACED,FAILED,54:31.3,1888.46
1210310,1071,prior,3,3,10,3,CANCELLED,FAILED,54:31.3,1585.94
1044402,1071,prior,4,0,14,30,CANCELLED,PAID,54:31.3,1475.87
266981,1071,prior,5,1,10,29,PLACED,REFUNDED,54:31.3,335.47
1422083,1071,prior,6,2,8,8,CANCELLED,FAILED,54:31.3,449.29
401173,1071,prior,7,2,9,0,DELIVERED,REFUNDED,54:31.3,992.69
1926023,1071,prior,8,4,23,2,PLACED,REFUNDED,54:31.3,239.9
276012,1071,train,9,4,21,14,PLACED,REFUNDED,54:31.3,2349.8
1055929,1072,prior,1,2,10,,CANCELLED,REFUNDED,54:31.3,2475.44
2077436,1072,prior,2,1,11,6,PLACED,REFUNDED,54:31.3,1910.53
3075952,1072,prior,3,1,11,14,PLACED,FAILED,54:31.3,820.55
919981,1072,prior,4,6,13,5,DELIVERED,REFUNDED,54:31.3,1031.64
3162721,1072,prior,5,0,12,8,PLACED,PAID,54:31.3,1683.11
536421,1072,prior,6,1,14,1,CANCELLED,REFUNDED,54:31.3,447.49
4864,1072,prior,7,5,11,4,CANCELLED,REFUNDED,54:31.3,2200.57
2016951,1072,prior,8,1,16,3,DELIVERED,PAID,54:31.3,1541.82
1718805,1072,prior,9,1,12,7,PLACED,FAILED,54:31.3,1641.57
469762,1072,prior,10,1,11,7,PLACED,REFUNDED,54:31.3,742.45
3046824,1072,prior,11,6,10,5,CANCELLED,PAID,54:31.3,2090.13
3342695,1072,prior,12,5,15,6,CANCELLED,PAID,54:31.3,997.89
862220,1072,prior,13,2,11,11,DELIVERED,FAILED,54:31.3,2343.84
482937,1072,prior,14,2,16,7,CANCELLED,REFUNDED,54:31.3,1393.93
1756779,1072,prior,15,1,14,6,DELIVERED,REFUNDED,54:31.3,947.93
1438109,1072,train,16,1,11,7,PLACED,PAID,54:31.3,625.19
3140320,1073,prior,1,6,11,,PLACED,REFUNDED,54:31.3,955.92
1822970,1073,prior,2,6,23,30,CANCELLED,PAID,54:31.3,2240.07
203625,1073,prior,3,0,14,29,DELIVERED,FAILED,54:31.3,1340.01
427781,1073,prior,4,6,11,30,PLACED,FAILED,54:31.3,270.52
2350266,1073,prior,5,0,15,30,CANCELLED,REFUNDED,54:31.3,1089.23
1268099,1073,train,6,6,13,6,DELIVERED,REFUNDED,54:31.3,1817.48
975556,1074,prior,1,6,10,,PLACED,PAID,54:31.3,1427.09
902485,1074,prior,2,0,12,1,PLACED,PAID,54:31.3,158.74
2740881,1074,prior,3,6,19,13,CANCELLED,FAILED,54:31.3,498.66
2262783,1074,test,4,1,12,30,CANCELLED,REFUNDED,54:31.3,1499.77
700915,1075,prior,1,1,16,,CANCELLED,PAID,54:31.3,1354.33
1720222,1075,prior,2,3,12,2,PLACED,FAILED,54:31.3,1830.22
1241677,1075,prior,3,5,17,2,DELIVERED,PAID,54:31.3,1411.97
3376067,1075,prior,4,1,13,3,PLACED,PAID,54:31.3,816.47
2860277,1075,prior,5,5,15,4,CANCELLED,PAID,54:31.3,1985.53
